timeframe,time,datetime,VN30,VN100,VNINDEX,USDVND
H1,1404871200,2014-07-09 02:00:00,635.14,569.4,592.07,21175.0
H1,1404874800,2014-07-09 03:00:00,637.01,570.87,591.88,21175.0
H1,1404878400,2014-07-09 04:00:00,637.78,571.45,592.1,21175.0
H1,1404885600,2014-07-09 06:00:00,637.86,571.75,592.6,21175.0
H1,1404889200,2014-07-09 07:00:00,636.64,570.64,591.6,21175.0
H1,1404957600,2014-07-10 02:00:00,633.96,568.47,590.34,21170.0
H1,1404961200,2014-07-10 03:00:00,634.95,569.28,590.84,21170.0
H1,1404964800,2014-07-10 04:00:00,631.66,566.22,587.17,21170.0
H1,1404972000,2014-07-10 06:00:00,628.14,563.05,584.69,21170.0
H1,1404975600,2014-07-10 07:00:00,628.78,563.69,584.88,21170.0
H1,1405044000,2014-07-11 02:00:00,627.45,562.74,584.46,21170.0
H1,1405047600,2014-07-11 03:00:00,627.36,562.46,585.41,21170.0
H1,1405051200,2014-07-11 04:00:00,624.62,560.08,582.47,21170.0
H1,1405058400,2014-07-11 06:00:00,628.18,563.44,584.48,21170.0
H1,1405062000,2014-07-11 07:00:00,627.1,562.34,582.77,21170.0
H1,1405303200,2014-07-14 02:00:00,628.49,563.1,584.37,21170.0
H1,1405306800,2014-07-14 03:00:00,628.52,563.07,583.03,21170.0
H1,1405310400,2014-07-14 04:00:00,629.77,564.29,585.36,21170.0
H1,1405317600,2014-07-14 06:00:00,630.19,564.38,585.17,21170.0
H1,1405321200,2014-07-14 07:00:00,632.54,566.61,586.23,21170.0
H1,1405389600,2014-07-15 02:00:00,635.98,570.13,589.0,21170.0
H1,1405393200,2014-07-15 03:00:00,636.85,570.38,589.41,21170.0
H1,1405396800,2014-07-15 04:00:00,636.59,570.23,589.3,21170.0
H1,1405404000,2014-07-15 06:00:00,636.35,569.99,589.17,21170.0
H1,1405407600,2014-07-15 07:00:00,636.09,569.93,589.31,21170.0
H1,1405476000,2014-07-16 02:00:00,637.77,571.69,591.03,21170.0
H1,1405479600,2014-07-16 03:00:00,639.07,572.77,592.28,21170.0
H1,1405483200,2014-07-16 04:00:00,640.78,574.12,592.78,21170.0
H1,1405490400,2014-07-16 06:00:00,640.76,574.12,593.03,21170.0
H1,1405494000,2014-07-16 07:00:00,637.13,570.75,589.68,21170.0
H1,1405562400,2014-07-17 02:00:00,637.02,570.48,589.86,21185.0
H1,1405566000,2014-07-17 03:00:00,637.8,570.89,590.73,21185.0
H1,1405569600,2014-07-17 04:00:00,638.07,571.15,591.21,21185.0
H1,1405576800,2014-07-17 06:00:00,636.11,569.62,589.08,21185.0
H1,1405580400,2014-07-17 07:00:00,636.3,570.06,590.37,21185.0
H1,1405648800,2014-07-18 02:00:00,638.7,571.8,592.07,21185.0
H1,1405652400,2014-07-18 03:00:00,638.1,571.4,591.03,21185.0
H1,1405656000,2014-07-18 04:00:00,638.05,571.38,592.01,21185.0
H1,1405663200,2014-07-18 06:00:00,642.89,575.29,593.76,21185.0
H1,1405666800,2014-07-18 07:00:00,645.52,577.02,596.26,21185.0
H1,1405908000,2014-07-21 02:00:00,647.8,579.73,601.03,21190.0
H1,1405911600,2014-07-21 03:00:00,647.65,579.26,601.53,21190.0
H1,1405915200,2014-07-21 04:00:00,646.67,578.54,599.97,21190.0
H1,1405922400,2014-07-21 06:00:00,644.14,576.54,598.71,21190.0
H1,1405926000,2014-07-21 07:00:00,645.33,577.51,601.04,21190.0
H1,1405994400,2014-07-22 02:00:00,643.74,576.47,600.42,21200.0
H1,1405998000,2014-07-22 03:00:00,643.85,576.11,599.46,21200.0
H1,1406001600,2014-07-22 04:00:00,643.2,575.52,598.59,21200.0
H1,1406008800,2014-07-22 06:00:00,642.45,574.65,596.98,21200.0
H1,1406012400,2014-07-22 07:00:00,641.95,574.6,597.98,21200.0
H1,1406080800,2014-07-23 02:00:00,643.56,575.74,599.12,21210.0
H1,1406084400,2014-07-23 03:00:00,641.62,574.09,597.45,21210.0
H1,1406088000,2014-07-23 04:00:00,642.37,574.61,597.97,21210.0
H1,1406095200,2014-07-23 06:00:00,643.04,575.29,597.79,21210.0
H1,1406098800,2014-07-23 07:00:00,640.84,573.56,597.5,21210.0
H1,1406167200,2014-07-24 02:00:00,642.47,574.84,598.56,21200.0
H1,1406170800,2014-07-24 03:00:00,644.36,576.23,600.13,21200.0
H1,1406174400,2014-07-24 04:00:00,645.63,577.35,602.14,21200.0
H1,1406181600,2014-07-24 06:00:00,645.48,577.01,601.58,21200.0
H1,1406185200,2014-07-24 07:00:00,646.64,578.19,602.06,21200.0
H1,1406253600,2014-07-25 02:00:00,648.95,579.85,604.23,21200.0
H1,1406257200,2014-07-25 03:00:00,647.09,578.51,603.66,21200.0
H1,1406260800,2014-07-25 04:00:00,648.61,579.74,605.22,21200.0
H1,1406268000,2014-07-25 06:00:00,648.04,579.15,605.19,21200.0
H1,1406271600,2014-07-25 07:00:00,641.96,573.85,600.14,21200.0
H1,1406512800,2014-07-28 02:00:00,638.16,570.62,596.98,21220.0
H1,1406516400,2014-07-28 03:00:00,630.3,563.71,590.48,21220.0
H1,1406520000,2014-07-28 04:00:00,634.59,567.38,594.36,21220.0
H1,1406527200,2014-07-28 06:00:00,631.16,564.13,590.72,21220.0
H1,1406530800,2014-07-28 07:00:00,630.3,563.51,589.45,21220.0
H1,1406599200,2014-07-29 02:00:00,627.67,561.33,585.75,21220.0
H1,1406602800,2014-07-29 03:00:00,632.59,565.61,591.27,21220.0
H1,1406606400,2014-07-29 04:00:00,630.9,564.28,590.2,21220.0
H1,1406613600,2014-07-29 06:00:00,628.91,562.61,588.85,21220.0
H1,1406617200,2014-07-29 07:00:00,633.58,566.69,592.24,21220.0
H1,1406685600,2014-07-30 02:00:00,634.04,567.33,592.69,21230.0
H1,1406689200,2014-07-30 03:00:00,633.76,567.16,592.48,21230.0
H1,1406692800,2014-07-30 04:00:00,634.45,567.43,592.44,21230.0
H1,1406700000,2014-07-30 06:00:00,629.5,563.28,589.61,21230.0
H1,1406703600,2014-07-30 07:00:00,629.07,562.98,589.33,21230.0
H1,1406772000,2014-07-31 02:00:00,632.22,565.52,591.42,21220.0
H1,1406775600,2014-07-31 03:00:00,633.68,566.51,591.6,21220.0
H1,1406779200,2014-07-31 04:00:00,634.16,567.13,593.43,21220.0
H1,1406786400,2014-07-31 06:00:00,636.14,568.75,594.8,21220.0
H1,1406790000,2014-07-31 07:00:00,637.04,569.27,596.07,21220.0
H1,1406858400,2014-08-01 02:00:00,635.95,568.53,596.29,21220.0
H1,1406862000,2014-08-01 03:00:00,635.72,568.27,595.14,21220.0
H1,1406865600,2014-08-01 04:00:00,634.85,567.73,596.21,21220.0
H1,1406872800,2014-08-01 06:00:00,634.3,567.09,594.7,21220.0
H1,1406876400,2014-08-01 07:00:00,635.01,567.67,593.9,21220.0
H1,1407117600,2014-08-04 02:00:00,636.1,568.7,596.8,21210.0
H1,1407121200,2014-08-04 03:00:00,637.74,569.91,597.64,21210.0
H1,1407124800,2014-08-04 04:00:00,636.6,569.21,598.41,21210.0
H1,1407132000,2014-08-04 06:00:00,637.76,570.15,599.43,21210.0
H1,1407135600,2014-08-04 07:00:00,638.98,570.74,599.04,21210.0
H1,1407204000,2014-08-05 02:00:00,640.87,572.78,601.3,21190.0
H1,1407207600,2014-08-05 03:00:00,639.26,571.63,600.11,21190.0
H1,1407211200,2014-08-05 04:00:00,641.08,573.2,602.7,21190.0
H1,1407218400,2014-08-05 06:00:00,641.09,573.75,604.25,21190.0
H1,1407222000,2014-08-05 07:00:00,643.56,575.94,607.73,21190.0
H1,1407290400,2014-08-06 02:00:00,643.76,576.49,608.26,21180.0
H1,1407294000,2014-08-06 03:00:00,644.83,577.3,609.7,21180.0
H1,1407297600,2014-08-06 04:00:00,645.64,578.04,610.23,21180.0
H1,1407304800,2014-08-06 06:00:00,645.05,577.34,608.73,21180.0
H1,1407308400,2014-08-06 07:00:00,644.0,576.42,606.7,21180.0
H1,1407376800,2014-08-07 02:00:00,642.6,575.55,606.3,21180.0
H1,1407380400,2014-08-07 03:00:00,641.72,574.66,605.25,21180.0
H1,1407384000,2014-08-07 04:00:00,641.97,575.17,605.91,21180.0
H1,1407391200,2014-08-07 06:00:00,642.49,575.47,606.03,21180.0
H1,1407394800,2014-08-07 07:00:00,644.19,577.36,607.62,21180.0
H1,1407463200,2014-08-08 02:00:00,644.12,577.56,608.07,21180.0
H1,1407466800,2014-08-08 03:00:00,641.22,575.35,604.78,21180.0
H1,1407470400,2014-08-08 04:00:00,643.34,576.94,607.44,21180.0
H1,1407477600,2014-08-08 06:00:00,643.53,577.12,607.5,21180.0
H1,1407481200,2014-08-08 07:00:00,641.93,575.93,605.43,21180.0
H1,1407722400,2014-08-11 02:00:00,638.45,572.97,603.27,21170.0
H1,1407726000,2014-08-11 03:00:00,636.87,571.65,601.1,21170.0
H1,1407729600,2014-08-11 04:00:00,639.26,573.49,602.32,21170.0
H1,1407736800,2014-08-11 06:00:00,637.79,572.33,601.68,21170.0
H1,1407740400,2014-08-11 07:00:00,638.22,572.63,602.13,21170.0
H1,1407808800,2014-08-12 02:00:00,639.24,573.04,601.78,21175.0
H1,1407812400,2014-08-12 03:00:00,636.56,570.74,599.98,21175.0
H1,1407816000,2014-08-12 04:00:00,637.15,570.95,600.13,21175.0
H1,1407823200,2014-08-12 06:00:00,641.17,574.25,602.51,21175.0
H1,1407826800,2014-08-12 07:00:00,639.96,573.1,601.78,21175.0
H1,1407895200,2014-08-13 02:00:00,641.02,574.04,602.88,21180.0
H1,1407898800,2014-08-13 03:00:00,640.0,573.0,600.6,21180.0
H1,1407902400,2014-08-13 04:00:00,640.86,573.48,600.87,21180.0
H1,1407909600,2014-08-13 06:00:00,643.44,575.93,603.68,21180.0
H1,1407913200,2014-08-13 07:00:00,645.17,577.57,602.76,21180.0
H1,1407981600,2014-08-14 02:00:00,648.31,580.04,605.7,21180.0
H1,1407985200,2014-08-14 03:00:00,649.07,580.71,606.22,21180.0
H1,1407988800,2014-08-14 04:00:00,647.61,579.66,605.4,21180.0
H1,1407996000,2014-08-14 06:00:00,646.51,578.61,604.65,21180.0
H1,1407999600,2014-08-14 07:00:00,649.85,581.1,605.25,21180.0
H1,1408068000,2014-08-15 02:00:00,646.45,578.38,604.77,21180.0
H1,1408071600,2014-08-15 03:00:00,646.33,578.37,604.52,21180.0
H1,1408075200,2014-08-15 04:00:00,647.52,579.3,605.37,21180.0
H1,1408082400,2014-08-15 06:00:00,646.84,578.92,605.19,21180.0
H1,1408086000,2014-08-15 07:00:00,645.13,577.52,604.24,21180.0
H1,1408327200,2014-08-18 02:00:00,645.49,578.26,605.33,21175.0
H1,1408330800,2014-08-18 03:00:00,645.52,577.86,604.54,21175.0
H1,1408334400,2014-08-18 04:00:00,647.16,579.12,605.16,21175.0
H1,1408341600,2014-08-18 06:00:00,647.47,579.58,605.19,21175.0
H1,1408345200,2014-08-18 07:00:00,647.0,579.1,605.08,21175.0
H1,1408413600,2014-08-19 02:00:00,647.82,579.51,607.33,21175.0
H1,1408417200,2014-08-19 03:00:00,646.95,578.88,606.86,21175.0
H1,1408420800,2014-08-19 04:00:00,648.96,580.36,607.55,21175.0
H1,1408428000,2014-08-19 06:00:00,645.32,577.23,603.61,21175.0
H1,1408431600,2014-08-19 07:00:00,645.46,577.39,604.64,21175.0
H1,1408500000,2014-08-20 02:00:00,646.3,578.38,605.28,21175.0
H1,1408503600,2014-08-20 03:00:00,645.55,577.57,604.7,21175.0
H1,1408507200,2014-08-20 04:00:00,646.9,578.76,605.34,21175.0
H1,1408514400,2014-08-20 06:00:00,648.18,580.13,607.37,21175.0
H1,1408518000,2014-08-20 07:00:00,645.44,577.73,606.7,21175.0
H1,1408586400,2014-08-21 02:00:00,648.99,580.82,611.35,21170.0
H1,1408590000,2014-08-21 03:00:00,649.94,581.61,612.7,21170.0
H1,1408593600,2014-08-21 04:00:00,650.81,582.37,612.87,21170.0
H1,1408600800,2014-08-21 06:00:00,650.54,581.96,613.93,21170.0
H1,1408604400,2014-08-21 07:00:00,649.94,581.61,612.94,21170.0
H1,1408672800,2014-08-22 02:00:00,655.7,586.45,619.38,21170.0
H1,1408676400,2014-08-22 03:00:00,656.79,587.44,621.45,21170.0
H1,1408680000,2014-08-22 04:00:00,655.87,587.16,620.89,21170.0
H1,1408687200,2014-08-22 06:00:00,655.21,586.73,620.94,21170.0
H1,1408690800,2014-08-22 07:00:00,654.96,586.29,620.14,21170.0
H1,1408932000,2014-08-25 02:00:00,659.15,590.19,624.28,21185.0
H1,1408935600,2014-08-25 03:00:00,659.93,590.75,625.52,21185.0
H1,1408939200,2014-08-25 04:00:00,660.41,591.41,626.53,21185.0
H1,1408946400,2014-08-25 06:00:00,660.9,591.37,627.44,21185.0
H1,1408950000,2014-08-25 07:00:00,661.76,591.78,625.88,21185.0
H1,1409018400,2014-08-26 02:00:00,665.7,595.04,627.67,21170.0
H1,1409022000,2014-08-26 03:00:00,669.76,598.14,630.94,21170.0
H1,1409025600,2014-08-26 04:00:00,667.63,596.43,629.74,21170.0
H1,1409032800,2014-08-26 06:00:00,666.95,595.46,627.78,21170.0
H1,1409036400,2014-08-26 07:00:00,668.25,596.51,629.06,21170.0
H1,1409104800,2014-08-27 02:00:00,671.3,599.11,630.48,21170.0
H1,1409108400,2014-08-27 03:00:00,672.93,600.58,630.05,21170.0
H1,1409112000,2014-08-27 04:00:00,672.13,599.8,630.71,21170.0
H1,1409119200,2014-08-27 06:00:00,668.33,596.52,627.41,21170.0
H1,1409122800,2014-08-27 07:00:00,667.9,596.76,628.77,21170.0
H1,1409191200,2014-08-28 02:00:00,667.37,596.45,627.98,21170.0
H1,1409194800,2014-08-28 03:00:00,669.92,598.33,630.18,21170.0
H1,1409198400,2014-08-28 04:00:00,671.98,600.06,632.81,21170.0
H1,1409205600,2014-08-28 06:00:00,671.33,599.45,634.12,21170.0
H1,1409209200,2014-08-28 07:00:00,668.96,597.67,632.03,21170.0
H1,1409277600,2014-08-29 02:00:00,673.95,601.93,636.59,21170.0
H1,1409281200,2014-08-29 03:00:00,672.13,600.65,634.41,21170.0
H1,1409284800,2014-08-29 04:00:00,671.46,600.16,633.93,21170.0
H1,1409292000,2014-08-29 06:00:00,673.23,601.57,635.14,21170.0
H1,1409295600,2014-08-29 07:00:00,676.82,604.6,636.65,21170.0
H1,1409709600,2014-09-03 02:00:00,682.14,609.4,642.36,21170.0
H1,1409713200,2014-09-03 03:00:00,681.02,608.69,641.3,21170.0
H1,1409716800,2014-09-03 04:00:00,682.02,609.88,641.96,21170.0
H1,1409724000,2014-09-03 06:00:00,679.23,607.5,639.42,21170.0
H1,1409727600,2014-09-03 07:00:00,678.9,607.37,640.75,21170.0
H1,1409796000,2014-09-04 02:00:00,677.61,606.26,639.82,21170.0
H1,1409799600,2014-09-04 03:00:00,678.77,607.65,641.95,21170.0
H1,1409803200,2014-09-04 04:00:00,679.85,608.45,641.53,21170.0
H1,1409810400,2014-09-04 06:00:00,677.68,606.35,638.71,21170.0
H1,1409814000,2014-09-04 07:00:00,678.59,606.8,640.22,21170.0
H1,1409882400,2014-09-05 02:00:00,677.37,606.27,639.89,21170.0
H1,1409886000,2014-09-05 03:00:00,676.59,605.62,639.7,21170.0
H1,1409889600,2014-09-05 04:00:00,677.66,606.58,640.72,21170.0
H1,1409896800,2014-09-05 06:00:00,678.93,607.82,641.72,21170.0
H1,1409900400,2014-09-05 07:00:00,677.62,607.08,638.65,21170.0
H1,1410141600,2014-09-08 02:00:00,681.05,609.81,641.61,21180.0
H1,1410145200,2014-09-08 03:00:00,680.3,609.02,639.69,21180.0
H1,1410148800,2014-09-08 04:00:00,680.85,609.89,640.47,21180.0
H1,1410156000,2014-09-08 06:00:00,680.73,609.57,640.6,21180.0
H1,1410159600,2014-09-08 07:00:00,678.83,608.51,639.85,21180.0
H1,1410228000,2014-09-09 02:00:00,676.09,606.1,637.9,21180.0
H1,1410231600,2014-09-09 03:00:00,675.26,605.2,637.22,21180.0
H1,1410235200,2014-09-09 04:00:00,674.12,604.1,635.23,21180.0
H1,1410242400,2014-09-09 06:00:00,669.07,599.63,632.05,21180.0
H1,1410246000,2014-09-09 07:00:00,664.65,595.21,626.92,21180.0
H1,1410314400,2014-09-10 02:00:00,660.04,591.18,623.33,21180.0
H1,1410318000,2014-09-10 03:00:00,661.91,592.87,625.17,21180.0
H1,1410321600,2014-09-10 04:00:00,662.59,593.54,626.95,21180.0
H1,1410328800,2014-09-10 06:00:00,666.55,596.69,627.46,21180.0
H1,1410332400,2014-09-10 07:00:00,666.42,596.93,628.8,21180.0
H1,1410400800,2014-09-11 02:00:00,665.73,597.03,629.96,21170.0
H1,1410404400,2014-09-11 03:00:00,665.91,597.14,629.6,21170.0
H1,1410408000,2014-09-11 04:00:00,666.6,598.21,628.97,21170.0
H1,1410415200,2014-09-11 06:00:00,666.06,597.74,630.82,21170.0
H1,1410418800,2014-09-11 07:00:00,665.09,597.21,628.99,21170.0
H1,1410487200,2014-09-12 02:00:00,667.29,599.52,630.87,21170.0
H1,1410490800,2014-09-12 03:00:00,667.06,599.53,630.22,21170.0
H1,1410494400,2014-09-12 04:00:00,667.89,599.82,629.24,21170.0
H1,1410501600,2014-09-12 06:00:00,668.32,600.36,630.89,21170.0
H1,1410505200,2014-09-12 07:00:00,669.78,602.09,632.5,21170.0
H1,1410746400,2014-09-15 02:00:00,673.51,605.37,635.47,21175.0
H1,1410750000,2014-09-15 03:00:00,672.68,604.89,635.45,21175.0
H1,1410753600,2014-09-15 04:00:00,669.27,601.78,632.19,21175.0
H1,1410760800,2014-09-15 06:00:00,671.82,604.06,634.08,21175.0
H1,1410764400,2014-09-15 07:00:00,668.42,600.77,630.34,21175.0
H1,1410832800,2014-09-16 02:00:00,664.42,597.36,628.13,21175.0
H1,1410836400,2014-09-16 03:00:00,665.04,597.87,628.11,21175.0
H1,1410840000,2014-09-16 04:00:00,663.15,596.41,625.83,21175.0
H1,1410847200,2014-09-16 06:00:00,665.23,598.54,627.23,21175.0
H1,1410850800,2014-09-16 07:00:00,666.66,599.96,627.66,21175.0
H1,1410919200,2014-09-17 02:00:00,667.79,601.39,629.73,21190.0
H1,1410922800,2014-09-17 03:00:00,668.01,601.42,629.71,21190.0
H1,1410926400,2014-09-17 04:00:00,666.53,599.71,628.48,21190.0
H1,1410933600,2014-09-17 06:00:00,667.39,600.83,628.06,21190.0
H1,1410937200,2014-09-17 07:00:00,665.66,598.95,625.66,21190.0
H1,1411005600,2014-09-18 02:00:00,664.68,597.67,625.26,21180.0
H1,1411009200,2014-09-18 03:00:00,666.63,599.41,626.34,21180.0
H1,1411012800,2014-09-18 04:00:00,663.45,596.46,622.97,21180.0
H1,1411020000,2014-09-18 06:00:00,658.79,591.83,618.21,21180.0
H1,1411023600,2014-09-18 07:00:00,659.63,592.4,615.8,21180.0
H1,1411092000,2014-09-19 02:00:00,657.73,590.96,615.73,21180.0
H1,1411095600,2014-09-19 03:00:00,660.89,594.15,618.77,21180.0
H1,1411099200,2014-09-19 04:00:00,658.88,592.26,617.98,21180.0
H1,1411106400,2014-09-19 06:00:00,662.05,594.76,619.43,21180.0
H1,1411110000,2014-09-19 07:00:00,654.54,588.92,613.29,21180.0
H1,1411351200,2014-09-22 02:00:00,659.55,593.71,617.99,21200.0
H1,1411354800,2014-09-22 03:00:00,657.16,591.55,615.36,21200.0
H1,1411358400,2014-09-22 04:00:00,657.31,591.46,616.06,21200.0
H1,1411365600,2014-09-22 06:00:00,658.71,592.57,615.98,21200.0
H1,1411369200,2014-09-22 07:00:00,653.19,588.15,611.93,21200.0
H1,1411437600,2014-09-23 02:00:00,654.05,588.84,612.37,21190.0
H1,1411441200,2014-09-23 03:00:00,657.03,591.16,611.48,21190.0
H1,1411444800,2014-09-23 04:00:00,661.4,594.95,613.77,21190.0
H1,1411452000,2014-09-23 06:00:00,660.78,594.59,613.91,21190.0
H1,1411455600,2014-09-23 07:00:00,658.31,592.25,610.39,21190.0
H1,1411524000,2014-09-24 02:00:00,657.66,591.87,607.69,21195.0
H1,1411527600,2014-09-24 03:00:00,656.26,590.82,608.05,21195.0
H1,1411531200,2014-09-24 04:00:00,660.39,593.93,610.44,21195.0
H1,1411538400,2014-09-24 06:00:00,658.25,592.21,609.48,21195.0
H1,1411542000,2014-09-24 07:00:00,655.14,590.0,603.59,21195.0
H1,1411610400,2014-09-25 02:00:00,652.96,588.94,604.18,21195.0
H1,1411614000,2014-09-25 03:00:00,650.46,586.69,601.1,21195.0
H1,1411617600,2014-09-25 04:00:00,648.57,585.13,599.78,21195.0
H1,1411624800,2014-09-25 06:00:00,648.43,585.13,599.7,21195.0
H1,1411628400,2014-09-25 07:00:00,653.39,589.86,605.1,21195.0
H1,1411696800,2014-09-26 02:00:00,654.19,591.16,606.98,21195.0
H1,1411700400,2014-09-26 03:00:00,655.1,592.12,608.24,21195.0
H1,1411704000,2014-09-26 04:00:00,656.0,592.47,608.71,21195.0
H1,1411711200,2014-09-26 06:00:00,655.42,592.05,608.68,21195.0
H1,1411714800,2014-09-26 07:00:00,649.63,587.17,604.98,21195.0
H1,1411956000,2014-09-29 02:00:00,645.49,584.34,602.34,21205.0
H1,1411959600,2014-09-29 03:00:00,646.11,584.72,602.38,21205.0
H1,1411963200,2014-09-29 04:00:00,647.8,586.19,603.48,21205.0
H1,1411970400,2014-09-29 06:00:00,645.62,584.29,602.41,21205.0
H1,1411974000,2014-09-29 07:00:00,642.98,582.31,599.78,21205.0
H1,1412042400,2014-09-30 02:00:00,640.72,580.43,597.82,21220.0
H1,1412046000,2014-09-30 03:00:00,640.67,580.05,597.52,21220.0
H1,1412049600,2014-09-30 04:00:00,643.92,582.81,598.63,21220.0
H1,1412056800,2014-09-30 06:00:00,645.87,584.56,601.12,21220.0
H1,1412060400,2014-09-30 07:00:00,644.25,583.25,598.8,21220.0
H1,1412128800,2014-10-01 02:00:00,650.92,589.25,604.54,21235.0
H1,1412132400,2014-10-01 03:00:00,653.07,590.97,607.15,21235.0
H1,1412136000,2014-10-01 04:00:00,652.05,590.46,607.9,21235.0
H1,1412143200,2014-10-01 06:00:00,655.4,593.43,611.51,21235.0
H1,1412146800,2014-10-01 07:00:00,655.06,592.81,609.27,21235.0
H1,1412215200,2014-10-02 02:00:00,656.47,594.3,611.89,21190.0
H1,1412218800,2014-10-02 03:00:00,657.81,595.53,613.39,21190.0
H1,1412222400,2014-10-02 04:00:00,657.67,595.54,613.47,21190.0
H1,1412229600,2014-10-02 06:00:00,656.93,594.74,612.19,21190.0
H1,1412233200,2014-10-02 07:00:00,659.64,596.79,612.66,21190.0
H1,1412301600,2014-10-03 02:00:00,659.1,596.77,612.96,21190.0
H1,1412305200,2014-10-03 03:00:00,662.13,599.31,613.78,21190.0
H1,1412308800,2014-10-03 04:00:00,662.58,599.84,615.12,21190.0
H1,1412316000,2014-10-03 06:00:00,661.07,598.3,613.15,21190.0
H1,1412319600,2014-10-03 07:00:00,659.25,597.45,611.55,21190.0
H1,1412560800,2014-10-06 02:00:00,661.23,599.67,614.52,21260.0
H1,1412564400,2014-10-06 03:00:00,662.47,600.84,615.26,21260.0
H1,1412568000,2014-10-06 04:00:00,663.19,601.55,614.66,21260.0
H1,1412575200,2014-10-06 06:00:00,661.69,600.38,615.09,21260.0
H1,1412578800,2014-10-06 07:00:00,662.43,600.83,614.42,21260.0
H1,1412647200,2014-10-07 02:00:00,659.03,598.89,613.18,21240.0
H1,1412650800,2014-10-07 03:00:00,660.47,600.07,615.24,21240.0
H1,1412654400,2014-10-07 04:00:00,661.3,600.63,616.32,21240.0
H1,1412661600,2014-10-07 06:00:00,661.05,600.22,615.03,21240.0
H1,1412665200,2014-10-07 07:00:00,659.16,598.73,614.08,21240.0
H1,1412733600,2014-10-08 02:00:00,659.87,599.33,614.91,21185.0
H1,1412737200,2014-10-08 03:00:00,658.94,598.24,615.46,21185.0
H1,1412740800,2014-10-08 04:00:00,656.42,595.96,612.42,21185.0
H1,1412748000,2014-10-08 06:00:00,659.53,598.92,617.32,21185.0
H1,1412751600,2014-10-08 07:00:00,658.98,598.39,617.26,21185.0
H1,1412820000,2014-10-09 02:00:00,659.12,598.71,623.5,21220.0
H1,1412823600,2014-10-09 03:00:00,659.59,598.67,624.5,21220.0
H1,1412827200,2014-10-09 04:00:00,659.87,599.22,624.96,21220.0
H1,1412834400,2014-10-09 06:00:00,659.97,599.2,626.23,21220.0
H1,1412838000,2014-10-09 07:00:00,657.11,596.6,624.34,21220.0
H1,1412906400,2014-10-10 02:00:00,656.49,596.2,626.48,21220.0
H1,1412910000,2014-10-10 03:00:00,658.63,597.37,627.06,21220.0
H1,1412913600,2014-10-10 04:00:00,657.45,596.37,625.29,21220.0
H1,1412920800,2014-10-10 06:00:00,655.0,594.21,622.48,21220.0
H1,1412924400,2014-10-10 07:00:00,651.72,591.79,617.72,21220.0
H1,1413165600,2014-10-13 02:00:00,651.87,591.46,615.01,21195.0
H1,1413169200,2014-10-13 03:00:00,651.25,590.98,614.3,21195.0
H1,1413172800,2014-10-13 04:00:00,651.48,591.36,613.82,21195.0
H1,1413180000,2014-10-13 06:00:00,649.96,589.85,613.26,21195.0
H1,1413183600,2014-10-13 07:00:00,651.07,590.92,614.22,21195.0
H1,1413252000,2014-10-14 02:00:00,649.7,589.81,613.51,21215.0
H1,1413255600,2014-10-14 03:00:00,651.32,591.15,615.42,21215.0
H1,1413259200,2014-10-14 04:00:00,650.79,590.44,613.71,21215.0
H1,1413266400,2014-10-14 06:00:00,648.1,588.1,611.19,21215.0
H1,1413270000,2014-10-14 07:00:00,641.13,582.28,605.79,21215.0
H1,1413338400,2014-10-15 02:00:00,638.14,579.19,601.7,21200.0
H1,1413342000,2014-10-15 03:00:00,639.49,580.55,603.08,21200.0
H1,1413345600,2014-10-15 04:00:00,637.88,579.18,600.94,21200.0
H1,1413352800,2014-10-15 06:00:00,640.95,581.89,603.95,21200.0
H1,1413356400,2014-10-15 07:00:00,641.63,582.65,604.29,21200.0
H1,1413424800,2014-10-16 02:00:00,634.49,576.58,599.29,21220.0
H1,1413428400,2014-10-16 03:00:00,632.88,575.18,597.29,21220.0
H1,1413432000,2014-10-16 04:00:00,632.37,574.61,596.53,21220.0
H1,1413439200,2014-10-16 06:00:00,628.26,570.75,592.57,21220.0
H1,1413442800,2014-10-16 07:00:00,623.76,566.59,587.17,21220.0
H1,1413511200,2014-10-17 02:00:00,618.36,562.0,583.57,21220.0
